idDocument,cosine_similarity,names,title,excerpt
8328,0.190497,Road,"Defesa Civil registra 29 ocorrências nas últimas 24 horas em JF","A maior parte dos episódios foi de deslizamentos de terra, sem vítimas"
13472,0.190254,Stage,"Miss Três Rios Gay chega a 21ª edição neste sábado","Público de JF comparece em peso ao evento desde a primeira edição; atual miss é a juiz-forana Bárbara Braga"
14528,0.189981,Person,"Corpo do montanhista juiz-forano que escalava vulcão no Peru ainda não foi encontrado ","Buscas devem ser retomadas após pausa por condições climáticas e membros da equipe policial terem passado mal "
9363,0.189915,"People; Sign","Festival Cidade da Música acontece em São João Nepomuceno nesta semana","Evento conta com show de Hamilton de Holanda e outros músicos instrumentais da região, mostra audiovisual, fórum e oficina"
5248,0.189894,"Man; Forest","PF confirma que restos mortais encontrados na Amazônia são de Dom Phillips","Peritos fizeram exames na arcada dentária e usaram técnicas de antropologia forense, que analisa características físicas, como estrutura óssea"
12083,0.189631,"Man; Beard; Glasses","Dois editais da Política Nacional Aldir Blanc são lançados em Juiz de Fora",
7030,0.189582,"Bus; People; Window","Polícia Federal cumpre 32 mandados de prisão em nova fase da Operação Lesa Pátria","Mandados são cumpridos na Bahia, no Espírito Santo, em Goiás, no Maranhão, em MG, no Paraná, em Rondônia, no RS, em São Paulo e no DF"
8027,0.189499,"Town; Road","JF tem alerta de chuvas intensas; temperaturas caem a partir desta sexta","Na tarde desta quinta-feira, o Inmet publicou alerta de chuvas intensas para diversas regiões de Minas Gerais, incluindo a Zona da Mata. O anúncio vale até as 10h de sexta-feira"
3981,0.189467,Net,"Em duelo pela liderança, Grêmio vence e tira a invencibilidade do Tupi no Gonzagão","Após duas vitórias por 2 sets a 0 nesta segunda-feira, tricolor gaúcho se isola na liderança com 16 pontos seguindo pelo Carijó, com 13 pontos"
13962,0.189395,"Waterway; Road","Obra no Bairro Democrata tem início nesta quinta-feira","Fechamento de parte da Laudelino Schettino causou mudanças nos itinerários de sete linhas de ônibus"
3341,0.189241,"Person; Jewelry","Dia Internacional da Mulher Negra Latino-Americana e Caribenha tem programação cultural em JF","Nesta quinta, evento promove feira, marcha, cortejo e ato cultural pela cidade"
4892,0.189196,"Road; Vehicle",,"Estrada que faz conexão interestadual virou local de protesto após falta de energia elétrica atingir várias regiões do Rio de Janeiro"
4502,0.18918,Flag,"Café de Espera Feliz é considerado o melhor de Minas Gerais","Produtor Onofre Alves Lacerda teve sua safra reconhecida como a melhor do ano"
12768,0.189161,Podium,"Ministro vê participação do governo Bolsonaro em tentativa de golpe de Estado ","Houve reunião na casa do general Braga Netto, diz ministro"
4824,0.188897,"Desk; Office","Julio Castiglioni assume a presidência do Metrô de São Paulo: Conheça as suas propostas","Julio Castiglioni assume a presidência do Metrô de São Paulo com uma proposta inovadora para enfrentar as greves: treinar funcionários administrativos para operar os trens em situações de paralisação. Saiba mais sobre as propostas do novo presidente."
15723,0.188864,"Entrance; Arch","Prefeitura de Lima Duarte decreta intervenção na Santa Casa de Misericórdia","Medida tem duração de seis meses, mas pode ser prorrogada; objetivo é evitar que instituição pare de fornecer os serviços públicos"
3651,0.188603,"Table; Room","Prefeitura lança o ‘Agosto multicor’","Série de eventos artísticos, culturais, educacionais e profissionalizantes é tratada pela PJF como um dos passos para estabelecer políticas públicas para a comunidade em Juiz de Fora"
6917,0.188545,"Person; Cave; Forest","Ministério Público entra com ação para suspender concessão do Parque do Ibitipoca","Ministério alega constatação de irregularidades no processo de privatização do espaço"
12320,0.188502,"Tray; Liquid","Vacinas infantis obrigatórias atingem menos da metade do público-alvo","Baixas taxas assustam especialistas, que recomendam índices de adesão acima de 90%, e apontam risco de novos surtos"
5974,0.188436,People,"Tiradentes inicia transição sustentável com protótipo de charrete elétrica","Cidade mineira dá o primeiro passo para a substituição das charretes de tração animal, priorizando o bem-estar animal e a inclusão"
7202,0.18838,"Football; Referee","Juventude x Fluminense: onde assistir, horário e escalações","Partida é válida pela 26ª rodada do Campeonato Brasileiro"
15032,0.188362,"People; Street","Fim de semana do Dia dos Pais será de frio em Juiz de Fora","Mínima pode atingir níveis mais baixos que 10 graus na manhã de domingo; céu deve ficar claro, e não há previsão de chuva"
10475,0.188329,"Person; Skirt; Worker","Semana da empregabilidade trans oferece capacitações e mutirão","Evento foi instituído pela Lei Municipal 14.668/2023 e será realizado anualmente na semana do dia 29 de janeiro"
7502,0.187955,"Man; Wall","MPMG denuncia prefeito de cidade da Zona da Mata por fraude em licitação pela segunda vez","Além de Gilmar de Castro, os três empresários que participaram do certame também foram denunciados"
11448,0.187729,"Uniform; Street","PMMG abre inscrições para concurso com 120 vagas para oficiais","Para concorrer, os interessados devem ter entre 18 e 30 anos e bacharelado no curso de Direito"
6272,0.18753,Building,"Semana Municipal da Pessoa Idosa tem início nesta segunda","Evento acontece até sexta; programação inclui palestras, atividades físicas e outras iniciativas"
3950,0.187421,Stage,"Confira a agenda cultural de Juiz de Fora neste fim de semana","Atrações está sendo retomadas aos poucos em bares, casa de show, shopping e espaços ao ar livre, sempre com respeito ao distanciamento e uso de máscara obrigatório"
8168,0.187042,"People; Painting; Wall","Convênio viabiliza dois novos auxílios assistenciais em Juiz de Fora","O auxílio-natalidade e o auxílio por situação de vulnerabilidade visam a oferecer visibilidade e autonomia aos mais vulneráveis"
13281,0.18696,"People; Stairs; Building; Arms","TJMG determina fim imediato da paralisação dos Policiais Penais ","Decisão foi tomada pela justiça nesta quinta-feira (24), e multa por descumprimento pode chegar até a R$ 10 milhões "
4068,0.186931,Table,"Prefeitura anuncia criação de parques e planos ambientais em Juiz de Fora","Entre os projetos estão os parques Poço D’Anta e São Pedro, a lei de proteção da bacia da represa Dr. João Penido e o programa Lixo Zero"
6604,0.186885,Podium,"Hacker da Vaza Jato fica em silêncio ao ser questionado por parlamentares de oposição","Na primeira parte do depoimento à CPMI, Walter Delgatti Neto fez acusações contra o ex-presidente Jair Bolsonaro"
6903,0.18686,"Table; Banner; People","Governo de Minas promove ações voltadas para mulheres em Juiz de Fora","Entre iniciativas estão a distribuição de mais de 29 mil absorventes higiênicos e operação voltada para prevenir violência"
10166,0.186808,"Printer; Calculator; Glasses","Receita e Polícia Federal combatem venda de recibos odontológicos falsos","Ação visa a coibir esquema de fraude em deduções do imposto de renda"
4063,0.186385,"Soccer player; Football","Juventude x Atlético-MG: onde assistir, horário e escalações","Partida é válida pela 17ª rodada do Campeonato Brasileiro"
8966,0.18623,Crown,"Parada LGBTQIA+ on-line acontece neste domingo","Na impossibilidade da realização nas ruas, evento ocorre em ambiente virtual, no YouTube"
7937,0.186144,Hand,"Ipsemg promove palestra on-line sobre primeiros socorros em casa","Evento será transmitido ao vivo pelo YouTube"
5340,0.186089,"Man; Glasses; Window","Professor congolês da UFJF andou um dia e uma noite a pé, fugindo do país natal","Há dois meses no Brasil, Justin Mweze afirma viver um sonho e se impressiona com a universidade, o clima e o tratamento juiz-forano"
5782,0.185976,"Panel; Table; Audience; Stage","Mostra de Cinema debate os caminhos do audiovisual nacional","Abertura do Fórum de Tiradentes contou com presença de Carmen Lúcia; na ocasião, secretários do Minc apresentaram as propostas que vão marcar o retorno do ministério"
8930,0.185815,"Table; Room; Painting",,"A arquiteta Lívia Delgado deixa comando da pasta por questões particulares e vai ser substituída por Raphael Ribeiro, que estava na Sesmaur"
8411,0.185715,"Grass; Wall; Graffiti","Recria Cine começa neste final de semana","Evento vai circular pelos próximos três finais de semana por localidades da zona rural de Ervália"
13713,0.185518,"Ravine; Stream; Waterfall; Pool; People",,"Promotoria quer se aprofundar em denúncias feitas pelo deputado estadual Betão; IEF afirma que questionamentos do MPMG não se referem à legalidade do procedimento licitatório"
12295,0.1855,"People; Table","Minas Láctea 2023 vai acontecer em julho","Cinco eventos que compõem a programação serão realizados em Juiz de Fora entre os dias 18 e 20 de julho"
3526,0.185425,"Building; Motorcycle; Street","Ministério Público ajuíza ação pedindo conclusão do Hospital Regional","Órgão ainda pede segurança armada na estrutura, bloqueio de R$ 150 mi do Estado e multa de R$ 100 mil por dia de descumprimento"
13937,0.185367,"Person; Screen; Cable; Document","Até 8,5 mil eleitores podem ter suas biometrias validadas no ato da votação",
9912,0.185122,"Bed; Window; Door; Chair; Clothing","Casas de prostituição são alvo de busca da Polícia Civil","Mulher foi presa pela prática de rufianismo"
9235,0.185054,"Man; Glasses; Blazer; Necklace; Street","Show de Guilherme Arantes em JF acontece nesta terça",
7979,0.184985,Person,"Carro tomba em curva durante chuva na MG-353","De acordo com a Polícia Militar Rodoviária, condutora relatou que perdeu o controle da direção e saiu da pista"
7715,0.184904,"Shoulder; Arm","Lula diz que espera presença de Zema nas próximas agendas em Minas","Petista lamentou ausência do governador mineiro; Governo do Estado informou que os convites do Palácio do Planalto foram feitos ""em cima da hora"""
5038,0.184537,"Man; Sign; Radio; Room","Morre Geraldo Corrêa Rodrigues, do Museu do Rádio","Geraldo tinha 71 anos e ficou conhecido pelo acervo de centenas de peças de antiquário exposto no antigo Museu do Rádio"
4360,0.184407,"People; Screen","Audiência sobre Chapéu D’Uvas tem encaminhamento de PL e criação de comitê","Intenção é integrar os municípios de Santos Dumont, Ewbank da Câmara, Antônio Carlos e JF para discutir a ocupação da área ao redor do manancial"
10231,0.183283,"Woman; Desk; Glasses; Wall","“Estamos chegando ao fim do ano com déficit zero”, diz Margarida","Durante entrevista para Rádio Transamérica, prefeita de Juiz de Fora comentou sobre a previsão do orçamento municipal para 2023"
15340,0.183213,"Man; Jacket; Sweater; Shirt; Finger","Marcus Pestana lança pré-candidatura ao Governo de Minas em JF","Tucano destaca experiência política e administrativa e se coloca como opção ""equilibrada e sensata"" ante a polarização entre Zema e Kalil"
5933,0.183183,"Man; Hair; Surface; Light","Pablo Abritta lança ‘Dominó’","Cantor e compositor juiz-forano lança seu novo single, nesta sexta-feira"
7309,0.183169,"Woman; Man; Hall","Servidores municipais deflagram greve por tempo indeterminado","Categoria busca \'valorização\' em campanha salarial e faz assembleia na manhã desta quinta-feira, às 9h, no pátio da Prefeitura"
5048,0.183114,"People; Road","Última do Ranking: inscrições para Corrida do Bahamas terminam neste domingo","Prova é a sétima e derradeira da temporada juiz-forana, marcada para 11 de dezembro na Via São Pedro"
3280,0.183113,"Woman; Face mask; Blazer","PJF tem quatro meses para apresentar proposta de previdência complementar","Exigência foi colocada pela reforma trabalhista de 2019; prazo para validação de projeto se expira em 12 de novembro"
4079,0.183075,"Ambulance; Cooler","Autorização para doação de órgãos passa a ter emissão digital e gratuita; veja como fazer","Iniciativa promete facilitar e tornar o processo de doação de órgãos mais acessível"
4734,0.183064,Table,"Reino Unido adia plano de reabertura por mais quatro semanas","Boris Johnson se mostrou menos otimista com a situação do que no final de maio"
5210,0.183032,"Road; Person; Bicycle","Obras na BR-440 começarão nos próximos dias, diz PJF","Convênio com construtora foi assinado nesta segunda; primeiras intervenções serão no trevo do Jardim Casablanca"
10343,0.183001,"Man; Woman; Hat; Tie; Mural; Jacket","Nepopó abre inscrições para o festival de teatro","Evento acontece em São João Nepomuceno entre os dias 8 e 11 de junho; companhias podem se inscrever até 14 de abril"
8732,0.182778,"Man; Podium; Woman","Lula vai dar como 1ª ordem a comandantes das Forças acabar com atos em quartéis","Antes mesmo dos atos de vandalismo cometidos em Brasília na noite desta segunda-feira, Lula já havia sinalizado intenção"
11457,0.18262,"Woman; Wall","Confira a agenda cultural de Juiz de Fora","Saiba quais são as principais atrações nas casas e nos bares e quais mostras estão em cartaz nos museus da cidade"
3337,0.182587,"Man; Shawl; Theater; Interior","35 anos de carreira: Marcus Amaral celebra com movimento por união na classe","Com cerca de 60 produções teatrais, Marcus Amaral criou o Mare, Movimento Artístico Evolucional, para a criação de produtos artísticos no pós-pandemia, impedindo um vácuo na cena local e estimulando o audiovisual"
4648,0.182539,"Cyclist; Bicycle; Road; Hillside","Conheça os vencedores do Vezzo UAIronMein Triathlon","A competição realizada no último domingo(12) é a primeira prova de longa distância de Minas Gerais; atletas competiram nas modalidades ""Pertin"" e ""MEI"""
11243,0.182386,"People; Space","Procon registra mais de 800 reclamações sobre empréstimo consignado","Contratação do serviço sem autorização do aposentado está entre as principais denúncias; PL que prevê multa a instituições financeiras será votado no Senado"
13330,0.181996,Room,"Câmara de JF aprova em 1º turno criação de cotas raciais em concursos municipais","O texto defende a reserva de 20% das vagas para negros e pardos; a proposta deve ser votada em definitivo nesta quinta-feira"
5391,0.181804,"Soccer player; Football; Opponent; Uniform","São Paulo x Vasco: onde assistir, horário e escalações","Partida é válida pela 30ª rodada do Campeonato Brasileiro"
2506,0.181767,"Man; Table; Hallway","Pism 2025: mais de oito mil candidatos não comparecem às provas","Juiz de Fora teve menor percentual de estudantes que não compareceram; Governador Valadares, o maior"
10463,0.18169,"Cyclist; Mountain; Grass","Com juiz-foranos e Avancini, Desafio de Gigantes de Mountain Bike começa nesta sexta","Provas irão gerar pontos para vagas olímpicas e pan-americanas, além do ranking mundial"
9993,0.181598,"Person; Skateboard; Building; Graffiti","Com chegada na PAC, associação promove ‘skateata’ pelo Dia Mundial do Skate","Iniciativa historicamente já é marcada pela busca da valorização do esporte e terá celebração e manobras também como manifestação pela decisão da destruição da pista da Praça Antônio Carlos"
14221,0.181452,"Building; Staircase; Balcony","PJF irá homenagear 15 mulheres em premiação do Troféu Mulher Cidadã de 2023","Evento ocorre no próximo dia 31 de março no Teatro Paschoal Carlos Magno, no Centro"
5636,0.181427,People,"Exposição de Orquídeas será encerrada com entrega de prêmios neste domingo","Evento acontece neste fim e semana, no Colégio Jesuítas, e traz competidores de quatro estados do Brasil"
4531,0.181342,"Table; Document",,"De acordo com a PJF, o espaço de lazer e sustentabilidade será desenvolvido no entorno da área da Represa São Pedro"
10925,0.181181,"Woman; Hair; Headband","Festival Varilux começa em Juiz de Fora","Tem início, nesta quinta, o maior festival de cinema francês do Brasil, com exibições no Jardim Norte; tem pré-estreia do evento, na quarta"
5082,0.181155,People,,"Cercamento com tapumes começa na próxima segunda-feira (20); edital dá 12 meses para conclusão das obras"
3357,0.181066,"Building; Balcony; Wall; Street",,"Inscrições poderão ser realizadas entre os dias 23 e 27 de agosto"
11408,0.180921,"Person; Wall; Room","Humorista que imitava Dilma vai lançar candidatura a deputado pelo PT","Gustavo Mendes deverá participar da visita de Lula nesta quarta-feira em Juiz de Fora"
8596,0.180754,"Road; Damage; Earth","Queda de pista provoca interdição parcial na AMG-3055 em Belmiro Braga",
5554,0.180686,"Uniform; Stadium; Field","Villa Real perde invencibilidade, mas se mantém na vice-liderança","Águia juiz-forana foi derrotada fora de casa para o Atlético de Três Corações na Segunda Divisão e terá o líder e 100% no grupo B, Itabirito, pela frente no próximo domingo, no Municipal"
8842,0.180656,"Man; Glasses; Desk; Office",,"Em nota, a Casa legislativa afirmou que houve um erro no sistema do Portal da Transparência e que informação disponibilizada não procede"
12538,0.180487,"wall; metal","Rádios Mix e Transamérica ficam fora do ar após furto de cabos de energia","Programações já foram normalizadas, mas perdas ainda são contabilizadas"
8101,0.180445,"Woman; Man; Table; Room","Entrevista: Girlene Silva e Telmo Ronzani, candidatos à Reitoria da UFJF","Candidatos da Chapa 1 falam sobre o programa de gestão do grupo UFJF das Gentes"
10398,0.180232,"Podium; Room","Presidente do STF define eleição como momento sensível e cobra tolerância dos candidatos","Luiz Fux disse que o Supremo ""anseia que todos os candidatos aos cargos eletivos respeitem os seus adversários, que não são seus inimigos"""
11407,0.179763,"Referee; Soccer field; Football","Módulo II do Mineiro tem previsão de início em abril, e Tupi quer treinos em fevereiro","Carijó pretende trabalhar com ""25 ou 26 atletas"" e prega cautela na escolha dos jogadores; Tupynambás não atendeu às ligações da reportagem"
8131,0.179595,"Vial; Syringe","UBS’s passam a aplicar vacinas aos sábados em Juiz de Fora","Medida passa a valer a partir deste sábado; imunizantes podem ser aplicados das 8h às 11h"
14399,0.179591,"Crowd; Hillside; Stage","PJF sanciona lei que declara Missa do Impossível como patrimônio cultural","Sanção consta na edição de sábado do Diário Oficial do Município"
6066,0.179569,"Woman; Wall","Suspeito de envolvimento na morte de torcedora do Palmeiras é preso no Rio","Suspeito de envolvimento na briga que resultado na morte da torcedora do Palmeiras será apresentado na unidade policial daquele estado e depois seguirá para São Paulo."
11723,0.179105,Town,"Pancadas de chuva podem ocorrer ao longo da semana em JF","Termômetros variam de 30 a 18 graus nos próximos dias"
2799,0.179062,People,"Justiça indefere liminar que solicitava reabertura do comércio em Juiz de Fora","Ação havia sido impetrada pela Associação Comercial de Juiz de Fora após PJF decretar lockdown de uma semana"
7215,0.178997,"Man; Platform","DJ Kalango celebra 17 anos de carreira no Bar da fábrica","Evento acontece nesta terça-feira, a partir das 20h"
9497,0.178951,"People; Table","Estado cobra aprovação de recuperação fiscal para refinanciar dívidas","Governador Romeu Zema anunciou sanção a projeto de refinanciamento, mas afirma ser insuficiente para minimizar impacto orçamentário"
9459,0.178937,"Man; Stadium","Com ex-Fluminense, Athletic anuncia novos reforços para 2025","Atletas se juntarão ao grupo que já iniciou a pré-temporada para a próxima temporada"
2807,0.178725,Podium,"Indicado para Petrobras, Prates renuncia ao mandato no Senado","Jean Paul Prates assumirá a presidência da Petrobras; senador era suplente de Fátima Bezerra (PT-RN) e assumiu o cargo em 2019"
4439,0.178495,"Man; Suit; Glasses; Wall","Governo prorroga auxílio, e julho e agosto virão em 3 parcelas","Medida foi anunciada por Paulo Guedes e oficializada pelo presidente Bolsonaro"
7906,0.178261,"Man; Table; Papers; Window","Aposentado espera quase dois anos para receber benefício","Apesar de ter o direito reconhecido em 2019, INSS ainda não efetuou o pagamento e Wagton segue na ativa arrecadando para a Previdência"
2806,0.178142,"Scarf; Sweater; Backpack","Juiz de Fora registra a manhã mais fria do ano nesta segunda-feira","Temperatura mínima chegou aos 11,1 graus com sensação térmica de 5"
12751,0.178116,"Jeans; Mirror; Dressing room","Abracadabra faz show para celebrar ‘Dia dos Mortos’ no Tenetehara","Serão várias atividades com recreação com pula-pula, discotecagem, contação de história, feirinha de produtos, exposições e gastronomia "
14804,0.177956,"Building; Facade; Arch","Cine-Theatro recebe espetáculo de ópera neste fim de semana","""Die opernprobe"" encerra as atividades deste ano do 34º Festival Internacional de Música Colonial Brasileira e Música Antiga"
4039,0.177916,"Man; Suit; Glasses; Podium","Minas tem prazo para aderir ao Regime de Recuperação Fiscal estendido por Fachin","Vice-presidente do STF prolongou período de renegociação de uma dívida de cerca de R$ 160 bilhões com a União"
7347,0.17787,"Tutu; Stage; Arms","Luciana Sagioro conquista prêmio no Festival de Dança de Joinville","Acompanhada por Marcos Monteiro, bailarina de Juiz de Fora ficou em primeiro lugar na categoria Grand Pas de Deux Sênior"
10578,0.177606,Scissors,"Homem sofre tentativa de homicídio por briga de vendas de água em sinal","Caso ocorreu na tarde desta quinta-feira na Avenida JK"
6049,0.177517,"Stadium; Roof","Arena MRV é interditada por tempo indeterminado","Punição aplicada pelo STJD se dá em virtude das confusões durante a final da Copa do Brasil"
2977,0.177492,"Hill; Street","Primeira semana de 2024 será de chuva e aumento na temperatura","Clima deve permanecer assim pelo menos até o fim de janeiro"
12606,0.177472,Grass,"Guarda Municipal contabiliza 170 resgates de animais silvestres em 2024","Na manhã desta quinta-feira, mais duas aves foram resgatadas"
15251,0.177442,"Man; Blazer; Shirt; Mustache; Tie","Morre o ator Roberto Frota, de ‘Terra e Paixão’ e ‘Vale Tudo’, aos 85 anos","Roberto Frota atuou em novelas como Vale Tudo, Tieta, Pedra sobre Pedra e Vai na Fé."
13978,0.177404,Building,"Concurso do Rei e Rainha da Primavera em Juiz de Fora acontece neste sábado","Evento é promovido pelo Sistema Fecomércio MG"
9638,0.177283,"Road; Hillside","Prefeitura finaliza processo de concessão da Via São Pedro","Prefeita Margarida Salomão informou em suas redes sociais que processo para início das obras foi aprovado"
2490,0.177276,"Man; Woman","Confira a programação dos cinemas de Juiz de Fora entre os dias 9 e 15 de janeiro","""Chico Bento e a goiabeira maraviósa"" e ""Babygirl"" estreiam nos cinemas"
2295,0.176862,"Glasses; Tie","Araújo nega hostilidade com China e presidente da CPI pede que ele não minta","Ex-chanceler do governo Bolsonaro presta depoimento nesta terça-feira"
5841,0.176859,"Bus; Road","Settra altera itinerário de linha de ônibus no domingo de eleição","Linha 215 terá rota alterada para acessar a Faculdade Machado Sobrinho"
15031,0.176859,"Sand; Beach; Ocean; Water","Caravelas-portuguesas são encontradas em praias da Região dos Lagos","Espécie marinha foi encontrada em praias de Búzios e Cabo Frio nos últimos dias"
12028,0.176814,"Person; Wall","Atrasos são a principal reclamação envolvendo companhias aéreas","Levantamento da Proteste mostra que 26% dos brasileiros já enfrentaram problemas em voos"
10665,0.176718,"Church; Steeple; Town Square; Gazebo","5º Festival Gastronômico de Mercês tem início nesta sexta com atrações culturais","Evento se estende até o próximo domingo na Praça da Matriz de Mercês"
4512,0.176683,Football,"Cuiabá x Atlético-MG: onde assistir e escalações","Partida é válida pela quarta rodada do Campeonato Brasileiro"
6386,0.176575,"Woman; Hair; Face","Luiza Brina traz álbum ‘Prece’ para show em Juiz de Fora","Em apresentação voz e violão no Maquinaria, chamada de ""Aprendendo a rezar"", artista mineira mostra músicas como nasceram"
3937,0.176464,Volleyball,"JF Vôlei busca liderança da Superliga B no último jogo de 2024","Equipe pode encerrar o ano com vitórias em todas as três primeiras rodadas da divisão de acesso"
13834,0.176462,"Man; Bed; Room","Eliezer é o último eliminado do BBB 22, com 65,76% dos votos","Final do BBB acontece nesta terça-feira com DG, P.A e Arthur Aguiar"
3162,0.176314,"Building; Grass; Bush; Path",,"Com adesão assinada em 2023, promessa é de que equipamento será construído em 2025; estimativa é de 70 atendimentos por dia"
9769,0.176296,"Chest; Clothing","O tesouro do pequeno Nicolau’, filme para todas as idades, estreia nesta quinta","O Nicolau é uma das figuras mais famosas da literatura infanto-juvenil e, nesta história, segue uma nova aventura"
9538,0.176236,"Person; Desk; Calculator","Pagamento com desconto do Imposto sobre Serviços de Qualquer Natureza vai até quarta","Prestadores de serviço autônomos conseguem desconto de 6% se efetuarem o pagamento à vista do ISSQN"
15586,0.176181,"Man; Building; Facade","Chapa “Tupi para todos” vence eleição com 88 votos","Grupo liderado pelo atual presidente, Eloísio Pereira de Siqueira, o Tiquinho, irá comandar o Tupi no triênio 2024-2026"
10723,0.175863,"Road; Sidewalk; Vehicle","“Parecia um campo de guerra”: juiz-forano completa ultramaratona de 246km na Grécia",
8857,0.175849,"Building; Bird","Final de semana pode ter temperaturas de até 32 graus em Juiz de Fora","Após um longo período com dias frios e nublados, calor e céu azul devem marcar o final de semana em Juiz de Fora. Não há previsão de chuva"
15619,0.17571,"Building; Hill","Calor e chuva são esperados nos próximos dias em JF","Clima deve ficar ""abafado"", com possibilidade de pancada de chuva e trovoadas isoladas"
3535,0.175452,"Person; Backpack; Jacket","Parquetur anuncia reajuste e tarifa única no ingresso para Parque Estadual do Ibitipoca","A entrada para o parque passa a ter uma tarifa única, durante todos os dias da semana que funciona, e vai para o valor de R$32 a inteira e R$16 a meia-entrada"
7942,0.175185,"Woman; Tree","Isabel Arrighi, mãe que compartilhou tratamento contra o câncer nas redes sociais, morre em Juiz de Fora","Após três anos de tratamento, Isabel foi a óbito aos 37 anos; Velório acontece nesta segunda em Matias Barbosa"
6709,0.175175,"Train; People","PJF divulga lista com 18 selecionados para o projeto “Territórios da Cidadania”","Iniciativa pretende elaborar ferramenta de planejamento e gestão que visa o desenvolvimento socioeconômico e o acesso a programas básicos de cidadania no município"
7646,0.175171,Wall,"Exposição ‘Âmago’ leva obra de artistas juiz-foranos para o Independência Shopping","A mostra \'Âmago\' teve a curadoria da artista plástica Patrícia Malvaccini e será exibida até 28 de agosto"
9153,0.175098,"Stadium; Road; Hillside; Car","Ginásio Municipal tem reprogramação aprovada e obras devem ser retomadas","Construção está paralisada desde março; previsão de conclusão é de agosto de 2021"
3035,0.174909,"Vehicle; Police officer; Crowd","“Comboio do Bem” inicia apadrinhamento de cartinhas de Natal e pretende atender 500 pedidos","Carreata para entrega dos presente acontecerá no dia 3 de dezembro; confira como participar"
7959,0.174415,"Tree; Hedge; Wall; Street",,"Segundo o Inmet, ventos mais fortes foram registrados por volta das 19h, mas alerta de vendaval também era válido na manhã desta quarta"
5146,0.174264,"City; River; Hill","Setur divulga lista de selecionados em programa de fomento ao turismo","Edital prevê orçamento de R$ 300 mil; Seis projetos foram aprovados para a próxima fase"
5740,0.174105,People,"Massa de ar seco eleva temperatura e afasta chuvas de Juiz de Fora","Tempo firme deve perdurar até o fim da semana, com termômetros chegando aos 30 graus"
9167,0.174059,"Man; Glasses; Table","MDB recebe negativa do PSL por indicação de vice à PJF","Charlles Evangelista reafirmou compromisso firmado com o vereador Júlio Obama Jr."
4051,0.173966,"Highway; Car; Hillside","Previsão do tempo: Fim de semana terá chuva e queda nas temperaturas em Juiz de Fora","De acordo com o Inmet, termômetros não devem ultrapassar os 25 graus no sábado e no domingo"
13594,0.173798,"Person; Hair; Face","Uma história sobre o Haiti que o mundo teima em esquecer","""Clara da Luz do Mar"", de Edwidge Dandicat, conta várias histórias interligadas que ajudam a entender a realidade do país caribenho"
14023,0.173789,"Crowd; People; Path","Via-Sacra ao Morro do Cristo acontece neste sábado em JF","Concentração para procissão acontece 13h na primeira estação; expectativa é que 1.500 fiéis participem"
4262,0.173111,"Table; Document","PM realiza troca de comando em Juiz de Fora","Solenidade ocorreu nesta quarta-feira. Coronel Neir Adriano de Souza ficará à frente da instituição"
12559,0.17295,"Man; Face mask; Stadium","Odair Hellmann aceita proposta do exterior e deixa Fluminense","Tricolor confirma auxiliar Marcão no comando até o fim da temporada"
9463,0.172921,"Wall; Curtain","Agendamento para receber kit de parabólica digital é aberto para quatro cidades","Kit é gratuito e destinado a famílias de baixa renda; estimativa é de que quase 42 mil famílias possam ser beneficiadas na região"
10388,0.172838,"Table; People; Painting; Wall",,"Anúncio foi dado em coletiva de imprensa na manhã desta sexta-feira"
5053,0.172488,Podium,"Ministro da Defesa visita de Juiz de Fora nesta sexta-feira",
10350,0.172188,"Volleyball player; Volleyball; Net","JF Vôlei duela contra o Sada Cruzeiro no Ginásio Municipal","Equipe de Juiz de Fora busca sua segunda vitória no Mineiro nesta sexta, às 20h, contra o atual campeão da Superliga"
10999,0.171878,"Boxer; Referee; Boxing ring; Outfit","Beatriz Ferreira vence em estreia do Mundial na Índia","Baiana radicada em Juiz de Fora venceu por pontos a australiana Danielle Scalon na categoria peso leve"
12761,0.171812,"Man; Football; Net; Bleachers","Brasileirão de Futevôlei Gonzagão em JF traz campeões mundiais na abertura","Com transmissão on-line e meta de 1,5 milhão de pessoas alcançadas até dezembro, torneio terá craques como Anderson Águia e Juninho do Rio em Jogo das Estrelas neste domingo"
15269,0.171767,"Man; Jacket; Chain; Hair","Shows e teatro infantil: saiba o que fazer em Juiz de Fora neste fim de semana","Luccas Carlos, Velotrol, Oswaldo Montenegro e Beatles Forever são alguns shows do final de semana"
11418,0.171637,"Woman; Dress; Crown; Sash","‘Miss Juiz de Fora Plus Size’ pode entrar no Calendário Oficial da cidade","Proposta de adicionar evento, realizado pela primeira vez em 2019, foi aprovada pela Câmara Municipal e precisa ser sancionada pelo Executivo"
12825,0.171437,"Stage; Tree","JF Burger Fest começa nesta sexta","Evento gastronômico reúne 16 hamburguerias da cidade, além de extensa programação musical, no Aeroporto da Serrinha"
8304,0.171365,"Audience; Speaker","UFJF oferece revisão intensiva para o Enem","Com a proximidade das provas , cursinhos populares da universidade oferecem aulas de reforço para alunos de escolas públicas em Juiz de Fora e Valadares"
14200,0.171246,"Man; Table; Shirt; Room","Moraes nega progressão de regime para Daniel Silveira e multa seu advogado","Magistrado justificou a decisão ""em razão da litigância de ma-fé"" da defesa e alegou que a multa é admitida ""pacificamente"" pela jurisprudência da Corte"
