name,idFrame,name,description,name
@Attribute,1023,Preço_por_unidade,"Um #Produto é oferecido por um #Vendedor a um #Preço específico, de modo que algum custo total para o #Comprador na transação seja um múltiplo do #Preço.",@Attribute
@Entity,157,Prédios,Este frame contém palavras que nomeiam estruturas permanentes que formam um ambiente delimitado e fornecem proteção do tempo.,@Entity
@Causative,53,Preencher,"Estas são palavras relacionadas a preencher recipientes e cobrir áreas com alguma coisa, coisas ou substância, o #Tema. A área ou o recipiente podem aparecer como o objeto direto com todos esses verbo",@Causative
@Experiential,742,Preferência,"Um #Experienciador tem um grande desejo de participar de algum #Evento, em oposição à participação em um outro evento (recuperável contextualmente) o qual exibe um #Contraste com o #Evento. Alternativ",@Experiential
@Eventive,865,Preliminares,Esse quadro descreve as ações de meios (#Atos_preparatórios) que são executadas por um #Agente com a finalidade de se preparar para um ato posterior. Compare esse frame com um cenário que envolve vers,@Entity
@Entity,717,Prendedor,"O #Prendedor é um artefato criado para fechar um #Recipiente (por exemplo, casaco, poder). Às vezes, o #Portal_do_recipiente, em vez do #Recipiente, é expresso.",@Entity
@Causative,182,Prender,"#Autoridades acusam um #Suspeito (as #Acusações), que está sob suspeita de ter cometido um crime, e o levam sob custódia.

<ex><fex name=""Authorities"">A polícia</fex> <t>prendeu</t> <fex name=""Suspe",@Eventive
@Causative,537,Prender,As #Autoridades colocam um #Prisioneiro em uma #Prisão como punição por um #Crime.,@Causative
@Experiential,1434,Preocupar-se,Um #Experienciador pensa continuamente em algum #Tópico cujas consequências são importantes para o #Experienciador e consideradas ainda não conhecidas ou resolvidas. O #Experienciador tem dificuldade,@Experiential
@Action,751,Preparar_partida,"Um #Auto_movedor começa uma jornada em uma localização #Fonte, em uma #Direção em particular, geralmente partindo com um #Objetivo_pretendido em mente. ",@Causative
@Eventive,859,Presença,"Uma #Entidade existe em um determinado #Local, em um determinado #Tempo, conforme observado por um observador implícito. São frequentemente encontrados um sintagma #Depictivo e/ou a #Duração. Este fra",@Eventive
@Causative,1601,Preservar,"Uma #Proteção preserva um #Patrimônio contra um #Dano, fazendo com que ele permaneça em seu estado original ou em bom estado.",@Causative
@Eventive,381,Presságio,"Um fenômeno, o #Fenômeno_preditivo, é uma indicação da existência futura ou atual (mas ainda incerta) de outro fenômeno, o #Fenômeno_futuro. Não há um pensador presente na cena, em distinção ao frame ",@Situation
@Action,262,Prevaricação,"Um #Falante comunica sobre um #Tópico de modo a enganar um #Destinatário, tanto contando mentiras, quanto dizendo uma mensagem de forma enganosa.",@Relational
@Action,394,Previsão,Um #Falante afirma ou dá a conhecer uma #Eventualidade futura com base em algumas #Evidências.,@Causative
@Stative,576,Pré_aquisição,"O estado do #Receptor antes da aquisição; isto é, antes do #Receptor ganhar a posse do #Tema. ",@Stative
@Stative,579,Pré_doação,"A etapa de doação pouco antes do #Doador interromper a posse do #Tema, cedendo-o ao #Receptor.",@Transition
@Stative,185,Pré_perda_de_posse,"Subframe de Cenário_de_perda_de_posse, onde o #Dono (=Doador) tem a #Posse (=Tema). ",@Relational
@Stative,574,Pré_recebimento,"O estado de coisas imediatamente antes do #Receptor receber o #Tema, que descreve a posse do #Tema pelo #Receptor.",@Stative
@Stative,581,Pré_tranferência,"O estágio antes da transferência ocorrer, com o #Tema na posse do #Doador. ",@Stative
@Experiential,512,Primeira_experiência,Um experienciador implícito tem uma #Experiência pela primeira vez. Algumas ULs podem implicar especificamente uma atividade agentiva.,@Experiential
@Stative,371,Primeiro_na_classificação,Um #Item está localizado na extremidade superior de uma escala de importância ou classificação social (ou algum outro #Atributo) em comparação com outros membros de um #Conjunto_de_contraste (geralmen,@Relational
@Entity,357,Prisão,"Esse frame lida com #Instituições_penais. Elas são administrados por um #Operador e podem ser destinadas a manter certos tipos de presos.  As #Instituições_penais podem ter um nome especial, e sua loc",@Entity
@Attribute,1012,Probabilidade,Esse frame caracteriza a probabilidade de um #Evento_hipotético acontecer como uma posição em uma escala de impossível a inevitável. A probabilidade pode ser expressa como #Probabilidades numéricas ou,@Attribute
@Causative,435,Processar_materiais,"Um #Agente altera algum #Material de alguma forma útil por meio de algum #Alterante químico ou físico. Normalmente, isso envolve colocar um reagente em contato com o #Material, ou aplicar calor, press",@Causative
@Eventive,209,Processo,"Este Frame descreve um evento complexo que dura algum tempo, consistindo em um estágio inicial, um estágio em que o processo está em andamento e um término ou fim. Em alguns casos, o processo pode ser",@Situation
@Eventive,985,Processo_comutativo,"Os ULs neste frame descrevem uma operação comutativa de aritmética, por exemplo, adição e multiplicação, envolvendo dois números, denominados #Termo_1 e #Termo_2 ou, coletivamente, #Termos. Ao fazer r",@Eventive
@Eventive,133,Processo_continuar,Um #Evento continua em um certo #Lugar através do #Tempo.,@Stative
@Eventive,133,Processo_continuar,Um #Evento continua em um certo #Lugar através do #Tempo.,@Inchoative
@Eventive,180,Processo_criminal,"Um #Suspeito é preso pelas #Autoridades sob #Acusações relacionadas a um #Delito, depois é acionado como #Réu. Se a qualquer momento o #Réu se declarar culpado, então o #Réu é condenado, caso contrári",@Eventive
@Eventive,1518,Processo_ensino_aprendizagem,Processo de compartilhamento de #Conteúdo ou #Matéria entre o #Professor e o #Estudante.,@Eventive
@Stative,210,Processo_estado_completo,Um #Processo está concluído e não pode mais continuar.,@Stative
@Stative,794,Processo_estado_incompleto,Um #Processo está em um estado em que não pode mais ser concluído.,@Stative
@Stative,138,Processo_estado_inicial,O estado inicial de uma entidade em um evento; parte do esquema-X do evento. Nota: Consulte o frame de evento.,@Stative
@Stative,139,Processo_estado_parado,"O estado de uma entidade após a interrupção de um evento, ou seja, parte de um esquema-X. Consulte o frame de Evento.",@Stative
@Inchoative,208,Processo_fim,Um #Processo chega ao fim.,@Inchoative
@Inchoative,122,Processo_início,Um #Evento inicia-se em um certo #Tempo e #Lugar. A #Razão também pode ser indicada. \nObservação:  Consulte o frame Evento.,@Inchoative
@Inchoative,122,Processo_início,Um #Evento inicia-se em um certo #Tempo e #Lugar. A #Razão também pode ser indicada. \nObservação:  Consulte o frame Evento.,@Inchoative
@Eventive,988,Processo_não_comutativo,"As ULs neste frame descrevem um processo não comutativo (em oposição a uma afirmação genérica) de aritmética, e. subtração e divisão, envolvendo dois números, rotulados como #Termo_1 e #Termo_2. Devid",@Eventive
@Transition,863,Processo_nuclear,"Um #Elemento_inicial é convertido em um #Elemento_final por meio de um processo de decaimento, fusão ou fissão, que altera o número ou o tipo de hádrons (prótons ou nêutrons) no núcleo dos átomos que ",@Transition
@Eventive,132,Processo_parar,Um #Processo para em um determinado #Tempo e #Lugar. A #Razão também pode ser especificada. Uma #Duração pode ser incluída para indicar a duração da persistência do estado parado antes que a ação seja,@Eventive
@Eventive,795,Processo_pausar,"O #Processo deixa de avançar para a conclusão, mas deve ser retomado e continuar.",@Inchoative
@Eventive,136,Processo_retomar,Um evento continua em um certo #lugar e #Tempo. NB: Refira ao frame Evento.,@Inchoative
@Action,244,Procurar,Um #Agente_pensador tenta encontrar alguma #Entidade_procurada pela examinação de uma #Área. O sucesso ou fracasso  desta atividade (o #Resultado) pode ser indicado: Este frame deve ser comparado com,@Causative
@Action,413,Procurar_suspeito,"Um #Suspeito foi investigado e há um mandado emitido, para a prisão dele ou dela, por causa de certas #Acusações.

 <ex> <fex name=""Suspect"">Bill</fex> <m>é</m> <t>procurado</t> <fex name=""Charges"">",@Causative
@Causative,958,Produto_do_trabalho,"Um #Agente ou uma #Causa mentalmente ou fisicamente gasta energia transformando um #Insumo, implícito ou explícito, em um #Produto.  Nota: O #Insumo, no caso de um #Produto artístico ou, mais comument",@Eventive
@Attribute,651,Proeminência,Uma #Entidade se destaca perceptivamente em comparação com outros membros desse tipo.,@Attribute
@Entity,230,Profissionais_em_saúde,Este frame inclui palavras que nomeiam profissionais da área de saúde e está intimamente relacionado ao frame Especialidades_em_saúde. O EF #Tipo que caracteriza uma sub-especialidade do #Profissional,@Entity
@Entity,1494,Profissional_da_educação,Este frame inclui palavras que nomeiam profissionais da área de educação. O EF #Disciplina que caracteriza uma sub-especialidade do #Educador também pode ser expresso.,@Entity
@Transition,1397,Progressão,"Uma #Entidade muda de um #Estado_prévio para um #Estado_posterior em uma sequência que segue um plano, expectativa ou modelo de mudança predefinido. A mudança é geralmente assumida como uma melhoria p",@Transition
@Stative,1398,Proibir_ou_licenciar,"Neste frame, um #Estado_de_coisas é proibido ou permitido por um #Princípio. Aumentando construções que são comuns neste frame. Como leis e princípios normalmente focam no que não é permitido,  as pal",@Relational
@Entity,559,Projeto,"Um #Agente, o qual pode ser um indivíduo ou um grupo, está envolvido em uma #Atividade complexa.  Um  grande alvo que motiva o #Agente executa a #Atividade pode ser indicado.   Ao invés de uma #Ativid",@Entity
@Transition,718,Proliferar_em_número,"O número de entidades que compõem o #Conjunto muda de um #Número_inicial para um #Número_final. Alternativamente, a situação pode ser descrita em termos de um #Estado_inicial e um #Estado_final. Em al",@Inchoative
@Relational,1024,Proporção,"Existem #Critérios que identificam um #Subconjunto específico de um #Grupo de itens em membros e não membros. Nesse frame, é determinada uma relação comparativa que indica o tamanho do #Subconjunto em",@Relational
@Experiential,22,Propor_ideia,"Palavras neste frame têm a ver com um #Pensador criando uma nova entidade intelectual, a #Ideia. Essas palavras são semelhantes às palavras de criação física, como construir e fazer, e, em alguns caso",@Experiential
@Attribute,24,Propriedade_mental,Os adjetivos e nomes deste frame baseiam-se todos na ideia de que características mentais ou psicológicas podem ser atribuídas a uma pessoa (o #Protagonista) por um #Juiz (geralmente implícito) com ba,@Attribute
@Stative,797,Prosperar,"Uma #Entidade está em um estado tal que ela participa de uma preponderância de estados e eventos que são desejáveis ​​para ela. Para entidades vivas, isso pode acarretar uma proliferação de instâncias",@Stative
@Pragmatic,1209,Proteção_de_face,"Quando as palavras desse frame são usadas como marcadores de proteção de face, elas sinalizam que o falante da sentença deseja ter cuidado ao declarar algum #Conteúdo_delicado. O uso de um marcador de",@Pragmatic
@Action,743,Proteger,Alguma #Proteção previne um #Perigo de danificar um #Recurso.,@Relational
@Experiential,1065,Protesto,Um #Protestador (ou #Protestadores) expressa uma forte opinião em apoio ou contra um #Assunto ou a #Ação (ou ações) de um #Lado que tem relação com o #Assunto. A expressão pública de apoio ou oposição,@Experiential
@Entity,98,Prova,Este frame trata do teste ou exame do conhecimento de alguém ou habilidade em uma área particular. Um #Examinador conduz uma #Prova a um #Examinado para determinar o o #Conhecimento do #Examinado e /,@Relational
@Relational,1193,Proximidade_graduável,Uma #Figura está (estavelmente) localizada em relação a um #Fundo em termos de como a distância entre eles se compara a alguma escala geral ou contextualmente relevante. O #Grau de divergência da dist,@Relational
@Relational,1190,Proximidade_não_graduável,"Uma #Figura é caracterizada como próxima do #Fundo, de acordo com alguma escala dada contextualmente. Muitas unidades lexicais deste frame especificam adicionalmente em qual direção em relação ao #Fun",@Relational
@Action,1081,Publicar,"Um #Editor torna uma #Obra de um #Autor (ou autores) disponível para algum #Público para apreciação geral, exame e referência. A #Mídia de uma #Obra pode variar; exemplos incluem livros, programas de ",@Causative
@Entity,1186,Quadro_de_horários,"Um #Quadro_de_horários é um objeto mental deliberadamente criado, modificado ou mantido por um #Pensador. O #Quadro_de_horários é freqüentemente modificado por um adjetivo representando um #Período_de",@Entity
@Attribute,997,Qualidades_de_cor,Este frame contém palavras que descrevem aspectos específicos de uma cor. O #Grau em que a cor que está sendo discutida se desvia do protótipo pode ser marcado. A #Descrição também pode ter como alvo,@Attribute
@Attribute,1150,Qualidade_artística_graduável,Esse frame contém ULs que atribuem uma qualidade artística a um trabalho.,@Attribute
@Attribute,1075,Quantidade,Este frame contém nomes denotando #Quantidades de um #Entidade especificado e seus #Valores numéricos. Observe que os nomes neste frame NÃO transmitem uma quantia graduável por conta própria.,@Attribute
@Attribute,860,Quantidade_proporcional,"A #Quantidade_denotada é geralmente uma caracterização imprecisa da quantidade de #Indivíduos ou #Massa, feita com referência a uma #Quantidade_de_referência relativamente fácil e precisa.",@Attribute
@Relational,1022,Quantidade_relacional,"Uma quantidade, o #Numerador, pode ser entendida em termos de como se relaciona com outra quantidade, o #Denominador. A comparação desses dois números é chamada de #Taxa. Os substantivos nesse frame p",@Relational
@Attribute,1020,Quantificação_de_taxa,Um #Evento ocorre que pode ser caracterizado por uma determinada #Taxa. A #Taxa é uma proporção de quanto uma determinada quantidade muda ao longo do tempo. O #Grau compara a #Taxa dada com uma taxa p,@Eventive
@Transition,822,Quebrar,Uma única #Subparte se quebra do #Todo.,@Transition
@Causative,1174,Queimada_preventiva,"Um #Bombeiro produz uma queimada controlada para remover combustível de um incêndio atual, incompletamente controlado. ",@Causative
@Eventive,1170,Queimar_com_fogo,"Um #Fogo queima um #Combustível, resultando em dano e possivelmente a completa destruição do #Combustível.
",@Eventive
@Action,34,Questionar,As palavras neste frame têm a ver com um #Falante questionando um #Destinatário com uma pergunta que solicita uma resposta (em oposição a fazer uma solicitação que exige uma ação por parte do #Destina,@Relational
@Pragmatic,1608,Question_self-answered,Question_self-answered,@Pragmatic
@Entity,1393,Ramificação,"Esse frame se refere a uma parte de uma organização que se separa do corpo principal. A parte é geralmente parcialmente ou mesmo completamente autônoma, e pode eventualmente tornar-se maior que o corp",@Entity
@Action,624,Ratificação,Um #Ratificador responde a uma #Proposta construída por outra parte para torná-la vinculativa sobre a jurisdição ou circunscrição do #Ratificador.,@Relational
@Action,418,Razão,Um #Agente volitivo responde a um #Estado_de_coisas através da performance de uma #Ação.,@Relational
@Eventive,605,Reação,"Um #Agente realiza uma ação de #Reação em consequência de um evento #Gatilho Em muitos casos, uma #Entidade_reativa causa a #Reação após a ocorrência do #Gatilho.",@Eventive
@Stative,46,Reação_de_saúde,"Um #Protagonista é sensível a um #Desencadeador, que tem o potencial de causar algum tipo de reação no #Protagonista.
",@Stative
@Eventive,1306,Reações_da_torcida,Relaciona-se ao modo como a #Torcida reage às ações realizadas na partida.,@Eventive
@Transition,675,Realização,"Após um período no qual o #Agente estava trabalhando em um #Objetivo, o #Agente consegue alcançá-lo.  O #Objetivo pode ser um estado desejado ou ser conceptualizado como um evento.",@Transition
@Causative,1062,Rebelião,"Um indivíduo ou grupo, o #Rebelde, rejeita a autoridade da #Liderança_atual e tenta tirá-la do poder. A rebelião pode, mas não precisa ser violenta. Em vez de expressar rebelião contra a #Liderança_at",@Causative
@Transition,380,Receber,"Um #Receptor entra na posse do #Tema como resultado da ação conjunta do #Doador e do #Receptor. O Frame Receber, como o Frame Doar, exige que o #Doador tenha primeiro a posse do #Tema e que, após a tr",@Relational
@Entity,72,Recipientes,"Este frame abrange entidades que são prototipicamente concebidas e criadas para cumprir a função de conter - ou seja, #Recipientes que contêm objetos ou substâncias, os #Conteúdos. Isso pode ser expre",@Entity
@Relational,5,Reciprocidade,"Esse frame caracteriza situações com #Protagonistas em relações que podem ser vistas simetricamente. Quando os #Protagonistas são igualmente proeminentes, cada um servindo igualmente para identificar ",@Relational
@Relational,203,Reciprocidade_assimétrica,"Perspectiva de Reciprocidade em que um #Protagonista_1 atua ou está relacionado a um #Protagonista_2. A relação ou evento é compreendida como sendo assimétrica, sendo que o #Protagonista_1 é apresenta",@Relational
@Action,737,Reclamar,"Um #Reclamante comunica sua reação emocional negativa a algum estado de coisas em uma #Reclamação. Como alternativa à #Reclamação específica, o #Tópico da #Reclamação do falante pode ser especificado.",@Causative
@Causative,194,Recompensas_e_punições,"Um #Agente (o punidor ou premiador) executa uma #Ação_de_resposta em relação a um #Avaliado por uma #Razão, as ações ou crenças do #Avaliado. #Meios e #Instrumento também podem ser indicados. O objeti",@Causative
@Transition,45,Recuperação,Estas palavras descrevem a recuperação ou cura de um #Paciente de uma #Aflição sem referência à influência de qualquer Tratamento ou Curador (veja o Frame Cura).,@Inchoative
@Entity,1511,Recurso_didático,Um #Recurso_didático é feito ou modificado por uma entidade inteligente para ser destinada a um determinado tipo de #Uso no processo ensino-aprendizagem. Várias propriedades do #Recurso_didático podem,@Entity
@Entity,730,Rede,"Um conjunto de entidades do mesmo tipo ou de tipos similares (#Nós) são ligados entre si por #Conexões para formar uma #Rede permitindo o fluxo de informações, recursos, etc.",@Entity
@Transition,679,Redirecionar,"Um #Agente intencional ou um evento causador (#Causa) faz com que um #Tema que já esteja em movimento tome um #Caminho ou #Direção diferente, ou alcance um #Objetivo diferente do #Caminho_original.",@Transition
@Action,1013,Reembolso,"Um #Devedor entrega #Dinheiro a um #Credor como retorno pelo #Dinheiro que foi pego emprestado  anteriormente. Alternativamente, o tipo de #Empréstimo pode ser expresso como objeto de reembolso.",@Relational
@Entity,710,Referência_apropriada,"Um falante marca explicitamente que ele pretende descrever uma #Entidade em um sentido mais restrito do que foi usado no discurso imediatamente anterior e, portanto, seu #Referente_pretendido é difere",@Relational
@Entity,596,Referir-se_pelo_nome,"Um #Falante usa uma forma linguística específica, um #Nome para se referir a uma #Entidade. A #Entidade geralmente é um interlocutor, mas pode ser alguém sobre o qual o #Falante está falando, ou mesmo",@Entity
@Causative,701,Reformar_um_sistema,"Um #Agente (ou #Causa não agentiva) empreende medidas para mudar a composição estrutural de uma #Entidade complexa com partes interdependentes (por exemplo, uma instituição ou um sistema de leis), que",@Causative
@Situation,905,Região_com_portal,"Um Portal, #Exterior, #Superfície, #Limite, e #Interior são escolhidos em relação a um #Fundo. ",@Situation
@Situation,898,Região_delimitada,"Um #Exterior, uma #Superfície, um #Limite e um #Interior são escolhidos a partir de um #Ponto relativo. Este #Ponto pode ocupar somente o #Limite (no caso do interior é um espaço negativo) ou o #Ponto",@Situation
@Causative,733,Registrar,"Um #Agente registra de forma permanente informações sobre a ocorrência de um #Fenômeno. Alternativamente, o #Agente registra que uma #Entidade tinha um determinado #Valor para um de seus #Atributos.",@Causative
@Entity,1122,Registro,Um #Registro que contém uma descrição de um #Dado. Este #Registro pode ser mantido por um #Registrador para uma #Entidade específica.,@Entity
@Action,430,Reivindicar_propriedade,"Um #Requerente afirma seu direito à posse de uma parte da #Propriedade (real, como terra ou particular). O #Requerente pode estar agindo em nome de um #Beneficiário.",@Relational
@Action,1436,Rejeitar_liderança,"Um #Agente (geralmente um grupo) se recusa a seguir as ordens e demandas do #Líder_antigo e tenta criar uma situação em que o #Líder_antigo não tenha mais seu #Papel de liderança. Em alguns casos, o #",@Transition
@Causative,732,Rejuvenescimento,A ação de um #Agente ou a ocorrência de um evento #Causa faz uma uma #Entidade retornar a um estado anterior de vigor e força.,@Causative
@Relational,224,Relação,Uma relação é mantida entre a #Entidade_1 e a #Entidade_2.,@Relational
@Relational,1146,Relação_condição_sintoma,"Um #Paciente tem uma #Condição_médica que pode ser entendida pelos #Sintomas. Esse frame foi construído para listar todas as maneiras de falar de um relacionamento entre #Paciente, #Condições_médicas ",@Relational
@Relational,818,Relação_de_conjunto,"Um #Superconjunto possui vários membros, parte dos quais é o #Subconjunto. Esse frame existe em grande parte para fins de herança.",@Relational
@Relational,942,Relação_de_duração,"Um #Período ou #Eventualidade está relacionado à sua #Duração. Alternativamente, uma #Entidade pode ser substituída metonimicamente por uma #Eventualidade em que está envolvida.",@Relational
@Relational,572,Relação_de_perfilamento_interior,"Uma #Figura localizada no interior (a #Região_perfilada -- Ver o frame Relação_locativa) do #Fundo. Alguns membros deste frame indicam plexidade do #Fundo, como uma gestalt de entidade única (dentro),",@Relational
@Relational,775,Relação_entre_indivíduos,"Dois seres sencientes têm uma #Relação permanente ou semi-permanente um com o outro.  Essa relação pode ser interpretada simetricamente como entre os #Indivíduos, ou pode ser interpretada assimetricam",@Relational
@Relational,179,Relação_locativa,"Uma #Figura é localizada relativamente a uma posição no #Fundo. A posição da #Figura pode ser especificada pela sua #Distância de uma localização de referência (geralmente, o centro dêitico) e pela #D",@Relational
@Relational,1200,Relação_locativa_direcional,"Um #Figura está localizada em relação a um #Fundo (presumivelmente mais facilmente localizado), afirmando que a #Figura está (aproximadamente) na linha do #Fundo cuja direção é estabelecida pelos tipo",@Relational
@Relational,1147,Relação_matemática,"Uma expressão matemática #Expressão_1 tem uma relação com outra expressão matemática #Expressão_2. Essa relação pode ser de igualdade, desigualdade ou quase igualdade. O #Tipo da equação pode ser espe",@Relational
@Relational,373,Relações_entre_palavras,"Uma unidade linguística,#Signo_1, tem uma relação com outra unidade linguística, #Signo_2. Essa relação pode ser semântica, fonológica, ortográfica ou de natureza distributiva. O parâmetro de acordo c",@Relational
@Relational,93,Relações_pessoais,"As ULs desse frame tem a ver com pessoas e os #Relações pessoais em que estão ou podem ser parte de. Algumas palavras denotam pessoas envolvidas em um certo tipo de #Relação, outras denotam a #Relação",@Relational
@Eventive,514,Remanescente,"Um #Recurso é esgotado por algum processo, resultando na existência de apenas um #Remanescente algum tempo após o processo. O #Recurso original pode ser indicado metonimicamente por referência a um #D",@Eventive
@Causative,1005,Remoção_focada_no_recipiente,"Um #Agente ou uma #Causa altera parcial ou totalmente o estado de um objeto #Fonte, para ter menos o #Tema. Este frame serve principalmente para questões de herança.",@Causative
@Transition,316,Remodelar,"Nesse frame, um #Deformador deforma um #Paciente, possivelmente contra uma #Superfície_resistente, de modo que ele sofre uma mudança de sua forma canônica ou original para o #Resultado, uma nova forma",@Transition
@Transition,57,Remover,"Um #Agente causa com que um #Tema se mova para longe de uma localização, a #Fonte.  As #Fonte s perfiladas pelas palavras nesse frame, assim como o #Alvo é perfilado no frame de Colocar.",@Transition
@Action,410,Render-se,"Nesse frame, um #Fugitivo se apresenta às #Autoridades para se sujeitar ao processo criminal. ",@Causative
@Action,593,Renúncia,Um #Falante declara que não estará mais envolvido com o #Conteúdo. Tal declaração implica que o #Falante decidiu que a associação com o #Content é de alguma forma indesejável.,@Relational
@Action,369,Reparação,"As palavras neste frame descrevem o processo de reparação de algumas ações (injustas) (o #Dano) cometidas pelo #Infrator. Nesse processo, para apaziguar a #Parte_prejudicada ou para seguir leis ou cos",@Causative
@Causative,1589,Reparar,Um #Agente afeta um #Artefato para que ele volte a ser capaz de desempenhar sua função inerente.,@Causative
@Action,904,Repelir,Um #Defensor repele com sucesso a tentativa agressiva de tomada de controle por um #Inimigo.,@Experiential
@Entity,957,Representação,Uma #Entidade representa um #Fenômeno por meio de sua existência ou definindo características.,@Entity
@Entity,1120,Representante,Um #Representante é autorizado por um #Representado a comunicar no lugar do  #Representado.,@Relational
@Action,1134,Requerer_entidade,Um #Cliente solicita uma #Entidade de um #Fornecedor. O #Cliente pode encomendar a #Entidade ele mesmo ou através de um #Meio.,@Causative
@Eventive,1121,Reservar,As ULs nesse frame indicam um cenário em que um #Cliente se organiza para reter os #Serviços de uma #Organização em um #Tempo posterior.,@Eventive
@Causative,1185,Resgatar,Um #Agente salva um #Paciente ou um #Bem de uma #Situação_perigosa.,@Causative
@Entity,100,Residência,"Este frame refere-se a pessoas (os #Residentes) que residem em um #Local, algumas vezes com um #Co_residente.

<ex><fex name=""Resident"">Pedro</fex> <t>mora</t> <fex name=""Location"">em São Paulo</fex",@Entity
@Action,678,Resolver_problema,"Um #Agente resolve um #Problema pendente encontrando sua solução, explicação, resposta, etc. Alternativamente, alguma #Causa não-agentiva pode resolver o #Problema. O #Meio, #Grau, #Tempo e #Lugar tam",@Causative
@Experiential,642,Respeito,Um #Pensador tem um #Julgamento de um #Avaliado expressando quão alto ou baixo é seu respeito pelo #Avaliado.,@Relational
@Action,247,Respirar,"Um #Agente faz com que o #Ar se mova em uma direção, geralmente especificando se para fora ou dentro do corpo.",@Causative
@Action,739,Responder_à_proposta,"Um #Falante faz uma #Proposta feita por um #Interlocutor, aceitando ou rejeitando,  Acordar encarreta em uma responsabilidade social do #Falante de trazer algum estado das coisas encodado na #Proposta",@Relational
@Action,1102,Responsabilidade,Um #Agente é responsável por ter realizado intencionalmente um #Ato ou por ser o principal instigador por trás do #Ato. Muitas vezes há um sentimento de avaliação negativa do #Agente por ter agido de,@Causative
@Transition,645,Ressurreição,Um #Protagonista que estava morto retorna à vida.,@Transition
@Entity,499,Resto,"Uma #Parte de um #Inteiro maior foi mencionada ou é disponível no cenário do discurso e a parte previamente não menciona, o #Resto, é agora mencionada.

<ex>As lentes, como o <t><fex name=""Rest"">res",@Relational
@Causative,221,Restringir_movimento,"Um #Agente restringe o movimento de um #Tema dentro da vizinhança do #Localização_mantida, apesar do desejo, plano ou tendência do #Tema para o movimento; o #Agente também pode usar um #Instrumento. P",@Causative
@Pragmatic,780,Resumir,Um #Comunicador processa alguma informação (de fontes textuais ou empíricas/perceptuais) reparando um #Estado_de_coisas de forma concisa em um (resumo) que contem o conteúdo essencial de forma mais re,@Pragmatic
@Transition,674,Retirar_da_participação,"Um indivíduo que é programado para ser um #Participante, ou que já é um #Participante em uma #Atividade ou em uma #Organização, não irá ou não irá mais participar da #Atividade ou #Organização. Note q",@Transition
@Inchoative,454,Reunir-se,"Nesse frame, um grupo de #Indivíduos se reúne para formar uma #Configuração. Os #Indivíduos ou a #Configuração podem ser expressos como o argumento externo dos predicados nesse frame. Nesse contexto, ",@Inchoative
@Inchoative,454,Reunir-se,"Nesse frame, um grupo de #Indivíduos se reúne para formar uma #Configuração. Os #Indivíduos ou a #Configuração podem ser expressos como o argumento externo dos predicados nesse frame. Nesse contexto, ",@Inchoative
@Transition,962,Revelar-se,Um #Estado_de_coisas revela-se verdadeiro no conhecimento de alguém do mundo. Isso pode ser reconhecido com evidências ou em certas circunstâncias. O conhecedor cujas crenças são afetadas não é expres,@Stative
@Action,548,Revelar_segredo,"Um #Falante revela #Informação que era previamente secreta ao #Destinatário. Em alguns casos, é esperado que o #Destinatário guarde a #Informação de outras pessoas. A #Informação pode ser prejudicial ",@Relational
@Causative,1063,Revolução,"Um #Agente provoca uma mudança radical na liderança removendo a #Liderança_atual e potencialmente desmantelando a #Ordem_atual, fora dos meios reconhecidos de fazê-lo (por exemplo, eleições).",@Causative
@Attribute,69,Rigor,"Estes adjetivos descrevem o grau de rigor ou tolerância, normalmente relacionados a outra pessoa (o #Controlado) e normalmente, relacionado ao #Assunto. O rigor/leniência com respeito ao #Assunto pode",@Attribute
@Entity,275,Rito,Este frame diz respeito a rituais realizados de acordo com crenças ou tradições religiosas.,@Entity
@Action,594,Rotular,"Um #Falante usa um #Rótulo para se referir a uma #Entidade. O #Rótulo não é um nome convencional para a #Entidade, e sim uma descrição categorizando a #Entidade, e desse forma expressa um julgamento. ",@Relational
@Causative,91,Roubo,"Estas palavras descrevem situações em que um #Perpetrador ofende uma #Vítima tirando algo (#Bens) dela. Em alguns casos, o local de #Fonte de onde os #Bens foram retirados é usada para se referir meto",@Situation
@Experiential,1055,Sacar_qual_é,Um #Pensador percebe que um #Estado_de_coisas (ou #Entidade_focal dentro do #Estado_de_coisas) tem a finalidade de enganar (o #Pensador não é necessariamente a vítima pretendida do engodo). O #Pensado,@Experiential
@Action,1130,Sacrificar_em_troca,Um #Agente sacrifica um #Ativo (frequentemente abstrato) em troca de um #Benefício que ele considera melhor ou que vale mais a pena possuir.,@Transition
@Transition,749,Sair_de_um_lugar,Um #Auto_movedor deixa um local inicial de #Fonte. A #Trajetória pela qual o #Auto_movedor parte e a #Finalidade_pretendida da #Direção também podem ser mencionadas. Em muitas palavras que evocam esse,@Transition
@Action,297,Sair_do_emprego,Um #Empregado voluntariamente deixa o serviço de um #Empregador.,@Eventive
@Action,1343,Sanções,"Uma #Sanção é caracterizada como a punição ou pena aplicada a um atleta ou equipe, o #Atleta_punido, ou em favor do adversário, o #Atleta_beneficiado. A #Sanção se deve a uma violação de uma regra no ",@Inchoative
@Stative,977,Satisfazer,"Este frame descreve um #Agente ou uma #Entidade que atende ou não um #Padrão.  Alternativamente, uma ação ou ocorrência pode ser construída como um #Evento que atende ou falha em atender o #Padrão.",@Relational
