idLU,lemmaName(en),senseDescription(en),idFrame,frameName,idPOS,lemmaName(pt),senseDescription(pt),idLemma(pt)
3237,kicking,"the act of delivering a blow with the foot. In swimming, it is the movement in which there is the movement of the legs against the water to gain boost.",1356,Individual_moves,83,chute,"O ato de dar um chute com o pé. No nado, é o movimento em que há o movimento das pernas contra a água para ganhar impulso.",
3239,kick,"a kick is a physical strike using the foot, leg, or knee.",1356,Individual_moves,83,chutar,"Um chute é um golpe físico usando o pé, perna ou joelho.",
3242,dink,"a soft return so that the tennis ball drops abruptly after crossing the net.",1356,Individual_moves,83,deixadinha,"um retorno suave para que a bola de tênis caia abruptamente depois de cruzar a rede.",
3243,"drop shot","in tennis, it is a shot in which the ball is hit relatively softly, and lands just over and close to the net. In volleyball, it is a weightless move, when an athlete, instead of attacking the ball, throws it slightly towards the rival court, close to the net, aiming for an empty space on the court.",1356,Individual_moves,83,"drop shot","No tênis, é um golpe no qual a bola é atingida relativamente suavemente e cai logo acima e perto da rede. No vôlei, é um movimento sem peso, quando um atleta, em vez de atacar a bola, a lança levemente para o lado do adversário, perto da rede, visando um espaço vazio na quadra.",
3244,corner-kick,"a free kick from the corner awarded to the other side when a player has sent the ball behind his own goal line.",1356,Individual_moves,83,escanteio,"uma cobrança de falta direta concedida quando um jogador envia a bola atrás da sua própria linha de gol.",
3247,leaping,"a light, self-propelled movement upwards or forwards.",1356,Individual_moves,83,salto,"um movimento leve, autopropulsado para cima ou para frente.",
3249,jumping,"the act of jumping. Propelling yourself off the ground.",1356,Individual_moves,83,pulo,"o ato de pular. Impulsionar-se do chão.",
3250,hop,"the act of jumping; propelling yourself off the ground.",1356,Individual_moves,83,pulo,"O ato de pular; impulsionar-se do chão.",
3256,dash,"group of short running events in athletics. A short race at top speed. A short run.",1356,Individual_moves,83,corrida,"Um grupo de provas de corrida de curta distância no atletismo. Uma corrida curta a alta velocidade. Uma corrida curta.",
3881,bounce,"to rebound an object, usually a ball, from an impact.",1356,Individual_moves,86,quicar,"Rebater um objeto, geralmente uma bola, de um impacto.",
3891,"crosscourt shot","In tennis, it is the act of hitting the ball diagonally into the opponent's court.",1356,Individual_moves,83,"bola cruzada","No tênis, é o ato de acertar a bola diagonalmente na quadra do adversário.",
21735,squatting,"the act of assuming or maintaining a crouching position with the knees bent and the buttocks near the heels.",1356,Individual_moves,83,agachamento,"A postura de agachamento com os joelhos flexionados e as nádegas próximas aos calcanhares.",
21741,"backhand stroke","in table tennis, it is a blow performed in front of the body, in which the back of the racket's hand is facing the opponent. in tennis, it is a back-of-the-court hit on the opposite side where the player holds the racket. For a left-handed player, for example, the backhand is on his right side.",1356,Individual_moves,83,backhand,"No tênis de mesa, é um golpe realizado na frente do corpo, no qual a parte de trás da empunhadura da raquete é voltada para o oponente. No tênis, é um golpe de fundo de quadra no lado oposto onde o jogador segura a raquete. Para um jogador canhoto, por exemplo, o backhand fica em seu lado direito.",
21742,"backhand shot","in table tennis, it is a blow performed in front of the body, in which the back of the racket's hand is facing the opponent. in tennis, it is a back-of-the-court hit on the opposite side where the player holds the racket. For a left-handed player, for example, the backhand is on his right side.",1356,Individual_moves,83,"golpe de backhand","No tênis de mesa, é um golpe realizado na frente do corpo, no qual a parte posterior da empunhadura da raquete é voltada para o oponente. No tênis, é um golpe de trás da quadra no lado oposto onde o jogador segura a raquete. Para um jogador canhoto, por exemplo, o backhand fica em seu lado direito.",
21746,"forehand stroke","a return made with the palm of the hand facing the direction of the stroke as in tennis or badminton or squash.",1356,Individual_moves,83,forehand,"Um retorno feito com a palma da mão voltada para a direção do golpe, como no tênis, badminton ou squash.",
21747,"forehand shot","a return made with the palm of the hand facing the direction of the stroke as in tennis or badminton or squash.",1356,Individual_moves,83,"tiro de forehand","Um retorno feito com a palma da mão voltada para a direção do golpe como no tênis, badminton ou squash.",
21749,turn,"a movement around the body axis.",1356,Individual_moves,83,giro,"movimento em torno do eixo corporal.",
21755,crawl,"in swimming, it is the movement in which the swimmer, on his front, gives three strokes and turns his head to the side for breathing. This swimming style is also known as freestyle and the legs swing up and down alternately.",1356,Individual_moves,83,crawl,"No nado, é o movimento em que o nadador, de frente, dá três braçadas e vira a cabeça para o lado para respirar. Este estilo de nado também é conhecido como livre e as pernas balançam para cima e para baixo alternadamente.",
21756,"front crawl","in swimming, it is the movement in which the swimmer, on his stomach, takes three strokes and turns his head to the side to breathe. This style of swimming is also known as freestyle and the legs swing up and down alternately.",1356,Individual_moves,83,"nado crawl","No nado, é o movimento no qual o nadador, de barriga para baixo, faz três braçadas e vira a cabeça para o lado para respirar. Este estilo de nado também é conhecido como crawl e as pernas balançam para cima e para baixo alternadamente.",
21757,"australian crawl","a swimming stroke; in which arms are moved alternately overhead accompanied by a flutter kick.",1356,Individual_moves,83,"crawl australiano","O nado peito; no qual os braços são movidos alternadamente por cima da cabeça acompanhado de um batimento das pernas.",
21758,"forward crawl","in swimming, it is the movement in which the swimmer, on his front, gives three strokes and turns his head to the side for breathing. This swimming style is also known as freestyle and the legs swing up and down alternately.",1356,Individual_moves,83,crawl,"No nado, é o movimento no qual o nadador, de frente, dá três braçadas e vira a cabeça para o lado para respirar. Este estilo de nado também é conhecido como crawl e as pernas balançam para cima e para baixo alternadamente.",
21763,progress,"in handball, it is the action of moving around the court, moving from place to place, in possession of the ball, obeying the rules of the game with regard to reverence for handling the ball.",1356,Individual_moves,83,progressão,"No handebol, é a ação de se movimentar pelo campo, se deslocando de um lugar para outro, com a posse da bola, obedecendo às regras do jogo em relação à reverência ao manuseio da bola.",
21764,roll,"it consists of performing a circular movement with an axis in the abdomen, keeping on the back in a transversal way. It is also about moving a spherical or cylindrical sports equipment.",1356,Individual_moves,83,rolamento,"É composto por realizar um movimento circular com um eixo no abdômen, mantendo-se de costas em uma posição transversal. Também envolve mover um equipamento esportivo esférico ou cilíndrico.",
28234,run-up,"the act of moving quickly, alternating short jumps with both feet.",1356,Individual_moves,83,"corrida de impulso","O ato de se mover rapidamente, alternando saltos curtos com os dois pés.",
28235,run,"the  act to move quickly, alternating short jumps with both feet.",1356,Individual_moves,83,corrida,"o ato de se mover rapidamente, alternando saltos curtos com ambos os pés.",
28237,"leap off","the action of getting off the ground through the thrust of the feet and legs.",1356,Individual_moves,86,saltar,"o ato de se levantar do chão através da força dos pés e pernas.",
28251,"goal kick","in football, it is the kick given by the goalkeeper to put back in the game the ball that came out of the goal line when in possession of the attacking team. In handball, it occurs when, before reaching the end of the line, the ball has been touched last by a player of the attacking team or the goalkeeper of the defending team within their goal area. In waterpolo, it is a kind of goal kick taken at the two-meter line.",1356,Individual_moves,83,"tiro de meta","No futebol, é o chute dado pelo goleiro para colocar de volta no jogo a bola que saiu da linha do gol quando em posse do time atacante. No handebol, ocorre quando, antes de atingir a linha final, a bola foi tocada pela última vez por um jogador do time atacante ou pelo goleiro do time defensor dentro de sua área do gol. No polo aquático, é um tipo de chute de meta feito na linha dos dois metros.",
28258,scoop,"in field hockey, it is also called a push and can be understood as a last-minute turn of the wrists to get the ball off the ground.",1356,Individual_moves,83,empurrão,"No hóquei em campo, também é chamado de ""push"" e pode ser entendido como uma última volta dos pulsos para tirar a bola do chão.",
28259,push,"in field hockey, it is also called a push and can be understood as a last-minute turn of the wrists to get the ball off the ground.",1356,Individual_moves,83,empurrão,"No hóquei em campo, também é chamado de ""push"" e pode ser entendido como um movimento de pulso de última hora para tirar a bola do chão.",
28299,"corner kick","a free kick from the corner awarded to the other side when a player has sent the ball behind his own goal line.",1356,Individual_moves,83,escanteio,"uma cobrança de falta direta concedida quando um jogador envia a bola atrás da linha do próprio gol.",
28940,"goalie kick","In football, it is the kick given by the goalkeeper to put back in the game the ball that came out of the goal line when in possession of the attacking team. In handball, it occurs when, before reaching the end of the line, the ball has been touched last by a player of the attacking team or the goalkeeper of the defending team within their goal area. In waterpolo, it is a kind of goal kick taken at the two-meter line.",1356,Individual_moves,83,"chute do goleiro","No futebol, é o chute dado pelo goleiro para colocar de volta no jogo a bola que saiu da linha do gol quando em posse do time atacante. No handebol, ocorre quando, antes de atingir a linha final, a bola foi tocada pela última vez por um jogador do time atacante ou pelo goleiro do time defensor dentro de sua área de meta. No polo aquático, é um tipo de chute de meta realizado na linha dos dois metros.",
29182,deliver,"in sports in general, it is to propel a sports equipment with force through the air by a movement of the arm and hand into a given direction with force.",1356,Individual_moves,86,arremessar,"No geral dos esportes, é projetar um equipamento esportivo com força pelo ar por meio de um movimento do braço e da mão em uma determinada direção com força.",
29185,throwing,"in sports in general, it is the movement of propelling sports equipment into a given direction with force.",1356,Individual_moves,83,lançamento,"No geral dos esportes, é o movimento de propulsão de equipamentos esportivos em uma direção específica com força.",
29186,throw,"in sports in general, it is the movement of propelling sports equipment into a given direction with force.",1356,Individual_moves,83,arremesso,"No geral dos esportes, é o movimento de propulsão de equipamentos esportivos em uma direção específica com força.",
29189,put,"in sports in general, it is the movement of propelling sports equipment into a given direction with force.",1356,Individual_moves,83,arremesso,"No geral dos esportes, é o movimento de propulsão de equipamentos esportivos em uma direção específica com força.",
29458,lift,"pick up and move to a higher different position.",1356,Individual_moves,86,levantar,"Pegue e mova-se para uma posição diferente mais elevada.",
29460,snatch,"in weightlifting, contestants must lift the barbell directly from the floor to above their head in one movement.",1356,Individual_moves,83,arranco,"No levantamento de peso, os competidores devem levantar o barra de peso diretamente do chão até acima da cabeça em um único movimento.",
29477,"ride up","in surf, it is a move upward out of its proper position.",1356,Individual_moves,86,subir,"Em surfe, é um movimento ascendente fora de sua posição correta.",
31037,race,"the act to move quickly, alternating short jumps with both feet.",1356,Individual_moves,83,corrida,"o ato de se mover rapidamente, alternando saltos curtos com os dois pés.",
31097,lift,"the act of removing sports equipment from a surface.",1356,Individual_moves,83,remoção,"A remoção de equipamentos esportivos de uma superfície.",
31161,hit,"the act of coming into contact with some sports equipment.",1356,Individual_moves,83,acerto,"O ato de entrar em contato com algum equipamento esportivo.",
31227,vault,"to leap or spring while supporting or propelling oneself with one or both hands or with the help of a pole.",1356,Individual_moves,86,saltar,"Salto ou salto enquanto se apoia ou impulsiona com uma ou ambas as mãos ou com a ajuda de um bastão.",
31228,vault,"it is the act of leaping or springing while supporting or propelling oneself with one or both hands or with the help of a pole.",1356,Individual_moves,83,salto,"É o ato de pular ou saltar enquanto se sustenta ou impulsiona com uma ou ambas as mãos ou com a ajuda de um pau.",
31232,breakaway,"in cycling, it is when a cyclist increases the pace to escape a peloton.",1356,Individual_moves,83,fuga,"No ciclismo, é quando um ciclista aumenta o ritmo para escapar de um pelotão.",
31274,"scissor kick","a move in football in which the player leans his body back in the air, supporting himself with one leg, placing the other above the head region. Thus, the player hits the ball in an air launch.",1356,Individual_moves,83,"Chute de tesoura","Um movimento no futebol no qual o jogador inclina seu corpo para trás no ar, se apoiando em uma perna, colocando a outra acima da região da cabeça. Assim, o jogador acerta a bola em um lançamento aéreo.",
31275,"bicycle kick","a move in football in which the player leans his body back in the air, supporting himself with one leg, placing the other above the head region. Thus, the player hits the ball in an air launch.",1356,Individual_moves,83,"chute de bicicleta","Uma jogada no futebol na qual o jogador inclina seu corpo para trás no ar, apoiando-se em uma perna, colocando a outra acima da região da cabeça. Assim, o jogador acerta a bola em um lançamento aéreo.",
31276,"overhead kick","a move in football in which the player leans his body back in the air, supporting himself with one leg, placing the other above the head region. Thus, the player hits the ball in an air launch.",1356,Individual_moves,83,"chute de bicicleta","A jogada no futebol em que o jogador inclina seu corpo para trás no ar, se apoiando em uma perna, colocando a outra acima da região da cabeça. Assim, o jogador acerta a bola em um lançamento aéreo.",
31281,swim,"an act or period of swimming.",1356,Individual_moves,83,natação,"um ato ou período de natação.",
31302,backstroke,"in swimming, it is the style in which swimmers swim on their backs.",1356,Individual_moves,83,"nado de costas","nado costas",
31306,"back crawl","in swimming, it is the style in which swimmers swim on their backs.",1356,Individual_moves,83,"nado de costas","nado livre, é o estilo em que os nadadores nadam de costas.",
31307,fly,"in swimming, it is the style with the shoulders aligned to the water surface, the swimmer makes the simultaneous movement of the arms. The aligned legs also go up and down simultaneously.",1356,Individual_moves,83,borboleta,"No nado, é o estilo com os ombros alinhados à superfície da água, o nadador faz o movimento simultâneo dos braços. As pernas também se alinham e fazem o movimento ascendente e descendente ao mesmo tempo.",
31315,scissors,"type of jump in which, when jumping, the front leg is raised over the bar and then the other leg.",1356,Individual_moves,83,tesoura,"tipo de salto em que, ao pular, a perna da frente é levantada sobre a barra e então a outra perna.",
31316,"scissor jump","type of jump in which, when jumping, the front leg is raised over the bar and then the other leg.",1356,Individual_moves,83,"pulo com tesoura","tipo de salto em que, ao pular, a perna da frente é levantada sobre a barra e então a outra perna.",
31322,jump,"the act of jumping. Propelling yourself off the ground.",1356,Individual_moves,83,salto,"O ato de pular. Impulsionar-se do chão.",
31581,sink,"immerse a part of the body, the whole body or sports equipment in the water.",1356,Individual_moves,86,mergulhar,"Imersão de parte do corpo, do corpo inteiro ou de equipamentos esportivos na água.",
31584,hold,"hold sports equipment with your hands.",1356,Individual_moves,83,pegada,"Segure equipamentos esportivos com as mãos.",
31587,grab,"hold sports equipment with your hands.",1356,Individual_moves,83,agarro,"Segure equipamentos esportivos com as mãos.",
31592,"get a rebound","a move in which the athlete tries to score a point a second time, after the ball has been defended or has hit the post or hoop.",1356,Individual_moves,86,"pegar um rebote","Um movimento no qual o atleta tenta marcar um ponto pela segunda vez, depois que a bola foi defendida ou bateu no poste ou na cesta.",
31593,"pick up a rebound","a move in which the athlete tries to score a point a second time, after the ball has been defended or has hit the post or hoop.",1356,Individual_moves,86,"Pegar um rebote","Um movimento no qual o atleta tenta marcar um ponto pela segunda vez, depois que a bola foi defendida ou bateu na trave ou no aro.",
31596,"back swing","in golf, it is the rotation movement that the body makes backwards before the swing.",1356,Individual_moves,83,backswing,"No golfe, é o movimento de rotação que o corpo faz para trás antes do swing.",
31597,"backhand clear","in badminton, the player's movement in which he, with his back to the net, throws the shuttle to the side of the opponent's court.",1356,Individual_moves,83,"clear de backhand","No badminton, o movimento do jogador no qual ele, de costas para a rede, arremessa a raquete para o lado da quadra do oponente.",
31598,half-volley,"in tennis, it is a hit where the ball is hit just after touching the ground.",1356,Individual_moves,83,meio-voleio,"No tênis, é um golpe onde a bola é atingida logo após tocar o chão.",
31600,bogey,"in golf, it is a shot above par.",1356,Individual_moves,83,bogey,"No golfe, é um tiro acima do par.",
31601,"double bogey","in golf, they are two strokes over par.",1356,Individual_moves,83,"duplo bogey","No golfe, estão duas tacadas acima do par.",
31604,header,"act of touching the ball with the head.",1356,Individual_moves,83,cabeçada,"ato de tocar na bola com a cabeça.",
31608,slide,"in volleyball, it is the play performed from the side, out of the net. It occurs when the attacker moves in such a way that he only jumps on one foot.",1356,Individual_moves,83,slide,"No voleibol, é o lance realizado do lado de fora da rede. Ocorre quando o atacante se move de uma forma que só salta em um pé.",
31609,chop,"in table tennis, it is a top-down hit, with the aim of slowing down the ball and making it bounce as little as possible on the table.",1356,Individual_moves,83,chop,"No tênis de mesa, é um golpe de cima para baixo, com o objetivo de desacelerar a bola e fazer com que ela bata na mesa o mínimo possível.",
31611,"cross-court shot","in tennis, it is a ball thrown in a diagonal line, from right to left, or vice versa.",1356,Individual_moves,83,"bola cruzada","No tênis, é uma bola lançada em uma linha diagonal, de direita para esquerda ou vice-versa.",
31616,"drop volley","in tennis, it is a shot in which the ball is hit relatively softly, and lands just over and close to the net. In volleyball, it is a weightless move, when an athlete, instead of attacking the ball, throws it slightly towards the rival court, close to the net, aiming for an empty space on the court.",1356,Individual_moves,83,"voleio curto","No tênis, é um golpe em que a bola é atingida relativamente suavemente e cai logo acima e perto da rede. No vôlei, é um movimento sem peso, quando um atleta, em vez de atacar a bola, joga-a levemente para o lado do adversário, perto da rede, visando um espaço vazio na quadra.",
31617,drive,"in badminton, it is the fast and parallel beat to the ground. In this play the shuttlecock passes very close to the net. In golf, it is a long-range shot, usually the initial one, from the tee, typically performed with a wooden club.",1356,Individual_moves,83,drive,"No badminton, é o golpe rápido e paralelo ao chão. Neste jogo, a bola de penas passa muito perto da rede. No golfe, é um tiro de longa distância, geralmente o inicial, do tee, normalmente executado com um taco de madeira.",
31618,"drop goal","in rugby, a player can deliver a kick trying to get the ball over the post and between the opposing team's posts. The player must make the ball touch the ground and, on the return, make an immediate kick.",1356,Individual_moves,83,"drop goal","No rugby, um jogador pode chutar tentando colocar a bola acima do mastro e entre os mastros da equipe adversária. O jogador deve fazer com que a bola toque o chão e, no retorno, chutar imediatamente.",
31620,eagle,"in golf, when a hole is completed with two strokes less than the par.",1356,Individual_moves,83,Eagle,"No golfe, quando um buraco é concluído com dois tacadas a menos que o par.",
31621,"palm the ball away","open or slap an object with your hands.",1356,Individual_moves,86,"desviar a bola com a palma da mão","Abrir ou bater em um objeto com as mãos.",
31622,"palm away","open or slap an object with your hands.",1356,Individual_moves,86,bater,"Aperto ou batidinha em um objeto com as mãos.",
31623,"fresh air","in golf, a fresh air is made when, when swinging with the intention of hitting the ball, one does not hit. Very embarrassing moment, but it shouldn't be disguised: it counts as a shot and is always recognizable by the game partners.",1356,Individual_moves,83,"fresh air","No golfe, um ""fresh air"" é feito quando, ao balançar com a intenção de acertar a bola, não se acerta. Um momento muito embaraçoso, mas que não deve ser disfarçado: conta como um tiro e é sempre reconhecível pelos parceiros de jogo.",
31625,"free throw","in basketball, when the player is fouled in the act of shooting, the referee then signals the infraction and determines the collection of free throws. In handball, it is the action taken by one or more players to move from defense to attack. It is the fastest way to reach the opponent's goal.",1356,Individual_moves,83,"lance livre","No basquete, quando o jogador é marcado ao arremessar, o árbitro sinaliza a infração e determina a cobrança de lances livres. No handebol, é a ação tomada por um ou mais jogadores para se moverem do defesa para o ataque. É a forma mais rápida de chegar até o gol do adversário.",
31627,throw-in,"an act of throwing the ball from the sideline to restart play after the ball has gone out of bounds.",1356,Individual_moves,83,"arremesso lateral","um ato de jogar a bola da lateral para reiniciar o jogo depois que a bola saiu dos limites.",
31629,"half step","in equestrian, it is a movement forward and to the side where the horse crosses its legs at the trot.",1356,Individual_moves,83,meio-passo,"Em equitação, é um movimento para frente e para o lado onde o cavalo cruza as pernas no trote.",
31630,down-the-line,"in tennis, it is the movement with the ball in a straight line, obviously the opposite of the cross-court shot.",1356,Individual_moves,83,paralelo,"No tênis, é o movimento com a bola em uma linha reta, obviamente o oposto do golpe de corte.",
31631,"down-the-line shot","in tennis, it is the movement with the ball in a straight line, obviously the opposite of the cross-court shot.",1356,Individual_moves,83,"tiro ao longo da linha","No tênis, é o movimento com a bola em uma linha reta, obviamente o oposto do saque de corte.",
31632,"passing shot","in tennis, it is the movement in which the ball passes by the sides to the player who goes to the net.",1356,Individual_moves,83,passada,"No tênis, é o movimento em que a bola passa pelos lados para o jogador que vai até a rede.",
31633,"penalty goal","in rugby, when suffering a foul, the team can choose to try to kick the poles at the place where the infraction occurred.",1356,Individual_moves,83,"gol de penal","No rúgbi, quando sofre uma falta, a equipe pode optar por tentar chutar as estacas no local onde ocorreu a infração.",
31634,dive,"touching the ball while the athlete throws himself on the field or court. In diving, it is the act of the athlete to propel the body into the air before falling into the pool.",1356,Individual_moves,83,mergulho,"tocar a bola enquanto o atleta se lança no campo ou na quadra. No mergulho, é o ato do atleta de propulsão do corpo para o ar antes de cair na piscina.",
31635,"push and pump","in BMX cycling, it is a type of movement in which the rider uses his body impulse to jump over obstacles to gain speed, landing smoothly on his descent.",1356,Individual_moves,83,"empurrão e bombeamento","No ciclismo BMX, é um tipo de movimento no qual o piloto utiliza seu impulso corporal para pular sobre obstáculos a fim de ganhar velocidade, pousando suavemente em sua descida.",
31637,piaffe,"in equestrian, trot without moving - each pair of opposite legs diagonally is lifted and taken to the ground alternately.",1356,Individual_moves,83,piaffe,"No hipismo, trote sem mover - cada par de pernas opostas é levantado e abaixado alternadamente diagonalmente.",
31640,row,"move the paddle over the water to move the vessel.",1356,Individual_moves,86,remar,"Mova a pá sobre a água para mover o barco.",
31642,free-throw,"in basketball, when the player is fouled in the act of shooting, the referee then signals the infraction and determines the collection of free throws. In handball, it is the action taken by one or more players to move from defense to attack. It is the fastest way to reach the opponent's goal.",1356,Individual_moves,83,"lance livre","No basquete, quando o jogador é marcado durante a jogada de arremesso, o árbitro sinaliza a infração e determina a cobrança de lances livres. No handebol, é a ação tomada por um ou mais jogadores para se deslocarem da defesa para o ataque. É a forma mais rápida de chegar ao gol do adversário.",
32121,diving,"in diving, it is the act of the athlete to propel the body into the air before falling into the pool.",1356,Individual_moves,83,mergulho,"Em mergulho, é o ato do atleta de impulsionar o corpo no ar antes de cair na piscina.",
32151,"penalty kick","in football, it is the direct free kick to goal without barrier.",1356,Individual_moves,83,pênalti,"No futebol, é o chute livre direto para o gol sem barreira.",
32161,"scissors jump","type of jump in which, when jumping, the front leg is raised over the bar and then the other leg.",1356,Individual_moves,83,"salto em tesoura","tipo de salto em que, ao pular, a perna da frente é levantada sobre a barra e então a outra perna.",
33194,"coast to coast","the act of going from one end of the basketball court to the other, usually on a fast break.",1356,Individual_moves,83,"costa a costa","a ação de ir do um lado da quadra de basquete para o outro, geralmente em um contra-ataque rápido.",
3261,parry,"in boxing, it is a return punch. In fencing, it is the defensive action to deflect or block the opponent's weapon in its course of attack using its own weapon.",1357,Interactive_moves,83,Parada,"No boxe é um soco de retorno. No esgrima, é a ação defensiva de desviar ou bloquear a arma do oponente em seu curso de ataque usando sua própria arma.",
3263,punchcutting,"a return punch especially by a boxer.",1357,Interactive_moves,83,contra-ataque,"Um soco de retorno, especialmente por um boxeador.",
3266,"brazilian cruzado","a jab is a type of punch used in the martial arts. A short straight punch. A quick short straight punch.",1357,Interactive_moves,83,"Cruzado Brasileiro","Um soco é um tipo de socada usada nas artes marciais. Um soco curto e reto. Um soco curto e rápido.",
3271,dribbling,"the propulsion of a ball by repeated taps or kicks.",1357,Interactive_moves,83,dribling,"o impulso de uma bola por batidas ou chutes repetidos.",
3272,"hook punch","a short swinging punch delivered from the side with the elbow bent. A punch in boxing delivered with the arm bent.",1357,Interactive_moves,83,gancho,"Um soco curto e oscilante entregue do lado com o cotovelo dobrado. Um soco no boxe entregue com o braço dobrado.",
3274,uppercut,"a swinging blow directed upward especially at an opponent's chin.",1357,Interactive_moves,83,uppercut,"Um golpe de balanço dirigido para cima, especialmente na mandíbula de um oponente.",
21774,throw,"in fights, it is the act of throwing the opponent away or against the ground.",1357,Interactive_moves,83,arremesso,"Em lutas, é o ato de lançar o oponente para longe ou contra o chão.",
21777,kicking,"the act of delivering a blow with the foot.",1357,Interactive_moves,83,Chute,"o ato de dar um chute com o pé.",
21779,"diversionary attack","an attack calculated to draw enemy defense away from the point of the principal attack.",1357,Interactive_moves,83,"ataque diversivo","Um ataque calculado para atrair a defesa do inimigo longe do ponto de ataque principal.",
21781,passing,"a move in which a player transfers the possession of the ball to a teammate.",1357,Interactive_moves,83,passe,"A transferência da posse da bola para um companheiro de equipe.",
23616,one-two,"a combination of passes between two players.",1357,Interactive_moves,83,um-dois,"A combinação de passes entre dois jogadores.",
23617,interception,"the act of intercepting a pass.",1357,Interactive_moves,83,intercepção,"a interceptação de um passe.",
28297,"cross punch","a punch with the second hand delivered right-to-left or left-to-right on the opponent's face or body.",1357,Interactive_moves,83,cruzado,"Um soco com o segundo punho entregue de direita para esquerda ou de esquerda para direita no rosto ou corpo do oponente.",
29007,dribble,"a move in which a player maneuvers the ball around a defender, leaving him behind.",1357,Interactive_moves,83,drible,"Uma jogada na qual um jogador manobra a bola em torno de um defensor, deixando-o para trás.",
29036,pass,"a move in which a player transfers the possession of the ball to a teammate.",1357,Interactive_moves,83,passe,"A transferência da posse da bola para um companheiro de equipe.",
29067,combine,"to exchange passes with a teammate.",1357,Interactive_moves,86,combina,"Trocar passes com um companheiro de equipe.",
31211,wrestle,"take part in a fight, either as sport or in earnest, that involves grappling with one's opponent and trying to throw or force them to the ground.",1357,Interactive_moves,86,lutar,"Participar em uma luta, seja como esporte ou a sério, que envolve agarrar o oponente e tentar jogá-lo ou forçá-lo ao chão.",
31216,lob,"in football, it is when the ball is kicked from underneath with accuracy but with less than maximum force, to launch it high into the air in order either to pass it over the heads of opponents or to score a goal. In tennis, it is a stroke in which the ball is hit high above the net.",1357,Interactive_moves,83,cavadinha,"No futebol, é quando a bola é chutada com precisão, mas com menos força máxima, para lançá-la alto no ar, a fim de passá-la por cima dos cabeças dos adversários ou para marcar um gol. No tênis, é um golpe em que a bola é atingida acima da rede.",
31319,blow,"stroke or movement used in fights in general.",1357,Interactive_moves,83,Golpe,"Golpe ou movimento utilizado em brigas em geral.",
31320,stroke,"movement used in fights in general.",1357,Interactive_moves,83,golpe,"movimento usado em lutas em geral.",
31646,kick,"the act of delivering a blow with the foot.",1357,Interactive_moves,83,chute,"o ato de dar um chute com o pé.",
31649,"rainbow kick","in football it is a dribble in which the player holds the ball with both feet and holds a hat on the opponent.",1357,Interactive_moves,83,Letra,"No futebol é um drible em que o jogador segura a bola com os dois pés e segura um chapéu no adversário.",
31650,"rainbow flick","in football it is a dribble in which the player holds the ball with both feet and holds a hat on the opponent.",1357,Interactive_moves,83,lambreta,"No futebol é um drible em que o jogador segura a bola com os dois pés e segura um chapéu no oponente.",
31651,"reverse flick-over","in football it is a dribble in which the player holds the ball with both feet and holds a hat on the opponent.",1357,Interactive_moves,83,chapéu,"No futebol é um drible em que o jogador segura a bola com os dois pés e mantém um chapéu no oponente.",
31652,"block pass","in BMX cycling, it is a type of overtaking in which the rider enters the inside curve, accelerating to get ahead of the opponent.",1357,Interactive_moves,83,"bloqueio de ultrapassagem","No ciclismo BMX, é um tipo de ultrapassagem em que o ciclista entra na curva interna, acelerando para ultrapassar o oponente.",
31657,grab,"hold the opponent with your hands during combat.",1357,Interactive_moves,83,agarrão,"Segure o oponente com as mãos durante o combate.",
31659,hold,"hold the opponent with your hands during combat.",1357,Interactive_moves,83,segurada,"Segure o oponente com as mãos durante o combate.",
31661,grapple,"hold the opponent with your hands during combat.",1357,Interactive_moves,86,agarrar,"Segure o oponente com as mãos durante o combate.",
31662,grasp,"hold the opponent with your hands during combat.",1357,Interactive_moves,83,apreensão,"Segure o oponente com as mãos durante o combate.",
31665,pitch,"in fights, it is to throw the opponent away or against the ground.",1357,Interactive_moves,86,arremessar,"Em lutas, é para jogar o oponente longe ou contra o chão.",
31672,clear,"in badminton, it is a defense movement. It is a deep blow, performed in general to remove the opponent from the net and put him at the bottom of the court.",1357,Interactive_moves,83,clear,"No badminton, é um movimento de defesa. É um golpe forte, geralmente realizado para afastar o oponente da rede e colocá-lo no fundo da quadra.",
31674,"take down","make the opponent fall to the ground.",1357,Interactive_moves,86,derrubar,"Faça o oponente cair no chão.",
31678,ruck,"in rugby, when a player is tackled he releases the ball and a ruck is formed.",1357,Interactive_moves,83,melé,"No rugby, quando um jogador é derrubado, ele solta a bola e forma-se uma ""melé"".",
31680,maul,"in rugby, it is a movement that happens when three players, one with possession of the ball and two more, one from each team, are in contact.",1357,Interactive_moves,83,Maul,"No rúgbi, é um movimento que acontece quando três jogadores, um com posse da bola e dois mais, um de cada time, estão em contato.",
31695,choking,"a general name of some groups of choking techniques, in wrestling, judo and jiu-jitsu, with different forms of execution or techniques.",1357,Interactive_moves,83,estrangulamento,"Um nome geral de alguns grupos de técnicas de estrangulamento, no wrestling, judô e jiu-jitsu, com diferentes formas de execução ou técnicas.",
